,age,albums,alcohol,audios,city,country,first_name,followers,followers_count,friends,groups,has_mobile,has_photo,langs,last_name,life_main,notes,pages,people_main,photos,political,relation,schools,sex,smoking,t1,t2,uid,universities,videos,wall_posts
260,5.0,29.0,3.0,0.0,1.0,1.0,186.0,261.0,261.0,246.0,110.0,1.0,1.0,-1.0,548.0,1.0,1.0,33.0,2.0,2993.0,-1.0,0.0,1.0,1.0,2.0,1.0,0.0,2229248.0,1.0,102.0,1875.0
261,2.0,0.0,-1.0,660.0,1.0,1.0,39.0,219.0,219.0,207.0,-1.0,1.0,1.0,-1.0,153.0,-1.0,2.0,28.0,-1.0,97.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,2113634.0,-1.0,35.0,373.0
262,4.0,0.0,-1.0,0.0,144.0,1.0,126.0,272.0,272.0,368.0,-1.0,1.0,1.0,-1.0,915.0,-1.0,8.0,31.0,-1.0,322.0,4.0,0.0,1.0,1.0,-1.0,1.0,0.0,1751844.0,2.0,116.0,1471.0
263,4.0,2.0,-1.0,0.0,123.0,1.0,235.0,225.0,225.0,312.0,-1.0,1.0,1.0,-1.0,489.0,-1.0,0.0,14.0,-1.0,39.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,1627881.0,-1.0,53.0,25.0
264,2.0,2.0,-1.0,838.0,49.0,1.0,152.0,294.0,294.0,514.0,-1.0,1.0,1.0,-1.0,390.0,-1.0,8.0,93.0,-1.0,351.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,1570250.0,-1.0,298.0,8275.0
265,4.0,2.0,-1.0,754.0,1.0,1.0,119.0,275.0,275.0,155.0,-1.0,1.0,1.0,-1.0,792.0,-1.0,12.0,59.0,-1.0,251.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,1534072.0,-1.0,76.0,117.0
266,5.0,0.0,5.0,441.0,650.0,2.0,88.0,253.0,253.0,578.0,-1.0,1.0,1.0,4.0,713.0,6.0,13.0,142.0,2.0,30.0,4.0,4.0,1.0,2.0,4.0,1.0,0.0,1104766.0,2.0,67.0,3802.0
267,5.0,12.0,-1.0,559.0,1.0,1.0,137.0,205.0,205.0,300.0,-1.0,1.0,1.0,-1.0,826.0,-1.0,30.0,89.0,-1.0,541.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,840782.0,-1.0,139.0,1428.0
268,5.0,11.0,-1.0,0.0,1.0,1.0,119.0,236.0,236.0,652.0,253.0,1.0,1.0,-1.0,748.0,-1.0,9.0,46.0,-1.0,773.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,835781.0,-1.0,133.0,706.0
269,5.0,2.0,-1.0,470.0,1.0,1.0,39.0,256.0,256.0,153.0,-1.0,1.0,1.0,-1.0,601.0,-1.0,4.0,54.0,-1.0,29.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,802253.0,-1.0,36.0,341.0
270,5.0,4.0,3.0,69.0,119.0,1.0,61.0,261.0,261.0,411.0,213.0,1.0,1.0,3.0,434.0,5.0,15.0,68.0,1.0,298.0,-1.0,3.0,1.0,2.0,2.0,1.0,0.0,756596.0,3.0,10.0,900.0
271,5.0,3.0,2.0,0.0,1.0,1.0,235.0,233.0,233.0,571.0,-1.0,1.0,1.0,-1.0,729.0,6.0,0.0,25.0,2.0,63.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,631179.0,1.0,101.0,387.0
272,0.0,12.0,-1.0,0.0,2.0,1.0,186.0,235.0,235.0,422.0,-1.0,1.0,1.0,-1.0,560.0,-1.0,7.0,10.0,-1.0,803.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,572967.0,-1.0,138.0,254.0
273,5.0,1.0,-1.0,0.0,169.0,1.0,61.0,244.0,244.0,162.0,-1.0,1.0,1.0,-1.0,303.0,-1.0,2.0,39.0,-1.0,52.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,559695.0,-1.0,24.0,154.0
274,5.0,12.0,-1.0,58.0,99.0,1.0,38.0,296.0,296.0,219.0,-1.0,1.0,1.0,-1.0,385.0,-1.0,1.0,8.0,-1.0,341.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,474957.0,-1.0,78.0,368.0
275,4.0,8.0,-1.0,0.0,42.0,1.0,186.0,279.0,279.0,244.0,-1.0,1.0,1.0,-1.0,758.0,-1.0,5.0,19.0,-1.0,250.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,375220.0,-1.0,47.0,170.0
276,5.0,11.0,-1.0,289.0,2.0,1.0,0.0,240.0,240.0,524.0,-1.0,1.0,1.0,-1.0,8.0,-1.0,4.0,23.0,-1.0,1377.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,312843.0,-1.0,158.0,452.0
277,5.0,56.0,-1.0,467.0,2.0,1.0,176.0,270.0,270.0,595.0,-1.0,1.0,1.0,-1.0,121.0,-1.0,14.0,61.0,-1.0,5220.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,235764.0,-1.0,76.0,1196.0
278,4.0,14.0,-1.0,0.0,2.0,1.0,227.0,239.0,239.0,272.0,-1.0,1.0,1.0,-1.0,251.0,-1.0,16.0,16.0,-1.0,474.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,186826.0,-1.0,15.0,1081.0
279,5.0,22.0,5.0,561.0,2.0,1.0,137.0,262.0,262.0,415.0,-1.0,1.0,1.0,-1.0,242.0,4.0,3.0,106.0,1.0,1273.0,4.0,0.0,1.0,2.0,4.0,1.0,0.0,172200.0,3.0,128.0,2469.0
280,5.0,2.0,-1.0,82.0,2.0,1.0,223.0,292.0,292.0,181.0,-1.0,1.0,1.0,-1.0,192.0,-1.0,0.0,22.0,-1.0,74.0,-1.0,0.0,3.0,1.0,-1.0,1.0,0.0,166976.0,1.0,76.0,36.0
281,5.0,3.0,-1.0,196.0,2.0,1.0,220.0,200.0,200.0,241.0,-1.0,1.0,1.0,-1.0,289.0,-1.0,6.0,35.0,-1.0,404.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,96789.0,-1.0,59.0,1694.0
282,0.0,0.0,-1.0,9.0,147.0,1.0,40.0,223.0,223.0,110.0,-1.0,1.0,1.0,-1.0,757.0,-1.0,0.0,35.0,-1.0,22.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,89491.0,-1.0,1.0,38.0
283,5.0,2.0,-1.0,476.0,2.0,1.0,119.0,248.0,248.0,259.0,-1.0,1.0,1.0,-1.0,170.0,-1.0,11.0,27.0,-1.0,420.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,80288.0,-1.0,36.0,3354.0
284,5.0,2.0,-1.0,0.0,1.0,1.0,180.0,282.0,282.0,305.0,-1.0,1.0,1.0,-1.0,745.0,-1.0,27.0,41.0,-1.0,950.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,71421.0,-1.0,91.0,4701.0
285,4.0,0.0,-1.0,0.0,1.0,1.0,266.0,277.0,277.0,426.0,-1.0,1.0,1.0,-1.0,89.0,-1.0,29.0,26.0,-1.0,429.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,28841.0,-1.0,29.0,918.0
286,5.0,5.0,-1.0,116.0,1.0,1.0,40.0,234.0,234.0,168.0,-1.0,1.0,1.0,-1.0,573.0,-1.0,10.0,4.0,-1.0,174.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,24699.0,-1.0,19.0,725.0
287,4.0,6.0,-1.0,0.0,2.0,1.0,140.0,202.0,202.0,346.0,-1.0,1.0,1.0,-1.0,538.0,-1.0,5.0,10.0,-1.0,638.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,34699.0,-1.0,6.0,1509.0
288,2.0,0.0,-1.0,0.0,1.0,1.0,135.0,144.0,144.0,152.0,13.0,1.0,1.0,2.0,139.0,-1.0,0.0,11.0,-1.0,4.0,-1.0,6.0,0.0,2.0,-1.0,1.0,0.0,454268264.0,1.0,0.0,4.0
289,4.0,3.0,1.0,0.0,4695549.0,24.0,200.0,188.0,188.0,62.0,-1.0,1.0,1.0,2.0,64.0,2.0,1.0,20.0,6.0,5.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,348322334.0,0.0,23.0,66.0
290,4.0,1.0,-1.0,802.0,7488.0,1.0,40.0,118.0,118.0,401.0,-1.0,1.0,1.0,-1.0,847.0,-1.0,0.0,151.0,-1.0,16.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,308743637.0,-1.0,185.0,2.0
291,4.0,0.0,1.0,1726.0,1.0,1.0,12.0,196.0,196.0,103.0,-1.0,1.0,1.0,2.0,20.0,1.0,0.0,33.0,2.0,36.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,256420799.0,1.0,240.0,4088.0
292,5.0,0.0,1.0,5.0,88.0,1.0,112.0,151.0,151.0,29.0,16.0,1.0,1.0,-1.0,632.0,2.0,0.0,2.0,4.0,6.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,232227490.0,1.0,0.0,3.0
293,2.0,2.0,-1.0,0.0,158.0,1.0,180.0,144.0,144.0,55.0,-1.0,1.0,1.0,2.0,79.0,-1.0,0.0,0.0,-1.0,134.0,-1.0,2.0,1.0,2.0,-1.0,1.0,0.0,228589804.0,2.0,2.0,774.0
294,4.0,2.0,-1.0,0.0,924.0,17.0,5.0,102.0,102.0,34.0,-1.0,1.0,1.0,-1.0,30.0,-1.0,0.0,67.0,-1.0,108.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,217019352.0,-1.0,12.0,808.0
295,4.0,2.0,-1.0,49.0,1.0,1.0,32.0,147.0,147.0,1043.0,9.0,1.0,1.0,-1.0,36.0,6.0,0.0,3.0,1.0,12.0,-1.0,1.0,1.0,2.0,-1.0,1.0,0.0,216251958.0,0.0,4.0,87.0
296,2.0,4.0,5.0,581.0,72.0,1.0,197.0,159.0,159.0,99.0,190.0,1.0,1.0,2.0,824.0,1.0,0.0,130.0,2.0,184.0,-1.0,1.0,1.0,2.0,5.0,1.0,0.0,177267508.0,1.0,684.0,773.0
297,4.0,0.0,-1.0,0.0,59.0,1.0,154.0,144.0,144.0,222.0,-1.0,1.0,1.0,-1.0,777.0,-1.0,0.0,64.0,-1.0,52.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,170776020.0,-1.0,1.0,6.0
298,4.0,0.0,-1.0,625.0,2.0,1.0,45.0,123.0,123.0,1997.0,-1.0,0.0,1.0,-1.0,82.0,-1.0,0.0,21.0,-1.0,50.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,167659622.0,-1.0,29.0,72.0
299,2.0,3.0,-1.0,1566.0,1.0,1.0,8.0,198.0,198.0,246.0,-1.0,1.0,1.0,-1.0,12.0,-1.0,0.0,78.0,-1.0,486.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,155968484.0,-1.0,126.0,504.0
300,4.0,0.0,3.0,0.0,314.0,2.0,170.0,127.0,127.0,127.0,127.0,1.0,1.0,-1.0,191.0,6.0,0.0,88.0,5.0,9.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,139833747.0,1.0,1.0,6.0
301,5.0,1.0,-1.0,191.0,2.0,1.0,119.0,125.0,125.0,231.0,-1.0,1.0,1.0,-1.0,179.0,-1.0,0.0,47.0,-1.0,98.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,126324494.0,-1.0,14.0,148.0
302,5.0,1.0,-1.0,298.0,392.0,3.0,57.0,134.0,134.0,414.0,26.0,1.0,1.0,-1.0,391.0,-1.0,0.0,12.0,-1.0,10.0,3.0,4.0,2.0,2.0,-1.0,1.0,0.0,125160859.0,1.0,14.0,79.0
303,2.0,2.0,-1.0,0.0,3700.0,1.0,204.0,190.0,190.0,117.0,-1.0,1.0,1.0,-1.0,878.0,-1.0,1.0,269.0,-1.0,57.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,110359111.0,-1.0,241.0,399.0
304,5.0,11.0,-1.0,0.0,37.0,1.0,146.0,180.0,180.0,146.0,132.0,1.0,1.0,-1.0,337.0,-1.0,2.0,41.0,-1.0,380.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,102942150.0,-1.0,90.0,638.0
305,2.0,2.0,-1.0,0.0,110.0,1.0,55.0,110.0,110.0,99.0,-1.0,1.0,1.0,-1.0,686.0,-1.0,0.0,43.0,-1.0,16.0,-1.0,4.0,1.0,1.0,-1.0,1.0,0.0,96237503.0,2.0,15.0,22.0
306,2.0,0.0,2.0,578.0,1.0,1.0,135.0,157.0,157.0,293.0,-1.0,1.0,1.0,2.0,464.0,6.0,0.0,51.0,2.0,69.0,8.0,7.0,2.0,2.0,1.0,1.0,0.0,126894503.0,1.0,6.0,145.0
307,4.0,0.0,-1.0,0.0,60.0,1.0,63.0,101.0,101.0,293.0,-1.0,1.0,1.0,-1.0,827.0,-1.0,0.0,2.0,-1.0,5.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,96093377.0,-1.0,0.0,205.0
308,5.0,6.0,-1.0,979.0,282.0,3.0,38.0,170.0,170.0,75.0,-1.0,1.0,1.0,-1.0,422.0,-1.0,2.0,170.0,-1.0,135.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,94149602.0,-1.0,38.0,611.0
309,4.0,0.0,1.0,400.0,1.0,1.0,119.0,125.0,125.0,2356.0,-1.0,1.0,1.0,2.0,533.0,1.0,8.0,196.0,5.0,6.0,8.0,1.0,1.0,2.0,1.0,1.0,0.0,92890355.0,1.0,49.0,952.0
310,4.0,2.0,-1.0,312.0,25.0,1.0,252.0,121.0,121.0,167.0,79.0,1.0,1.0,-1.0,904.0,-1.0,3.0,40.0,-1.0,73.0,-1.0,0.0,1.0,1.0,-1.0,1.0,0.0,84207420.0,1.0,60.0,451.0
311,4.0,1.0,-1.0,0.0,649.0,3.0,266.0,164.0,164.0,87.0,-1.0,1.0,1.0,-1.0,129.0,-1.0,5.0,79.0,-1.0,165.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,73317244.0,-1.0,174.0,147.0
312,2.0,1.0,3.0,0.0,68.0,1.0,54.0,128.0,128.0,74.0,65.0,1.0,1.0,-1.0,348.0,6.0,1.0,45.0,1.0,21.0,-1.0,4.0,1.0,2.0,4.0,1.0,0.0,61254263.0,1.0,69.0,24.0
313,4.0,5.0,-1.0,672.0,25.0,1.0,38.0,164.0,164.0,271.0,-1.0,1.0,1.0,-1.0,785.0,-1.0,0.0,87.0,-1.0,220.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,57612280.0,-1.0,304.0,81.0
314,4.0,0.0,-1.0,0.0,110.0,1.0,49.0,166.0,166.0,95.0,-1.0,1.0,1.0,-1.0,736.0,-1.0,0.0,16.0,-1.0,41.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,57352398.0,-1.0,74.0,1115.0
315,4.0,0.0,-1.0,47.0,1951986.0,65.0,180.0,101.0,101.0,471.0,12.0,1.0,1.0,3.0,595.0,6.0,0.0,8.0,5.0,3.0,-1.0,0.0,1.0,2.0,-1.0,1.0,0.0,286527398.0,1.0,1.0,8.0
316,4.0,1.0,-1.0,0.0,314.0,2.0,38.0,170.0,170.0,109.0,-1.0,1.0,1.0,-1.0,420.0,-1.0,9.0,9.0,-1.0,874.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,56862489.0,-1.0,234.0,8424.0
317,4.0,0.0,-1.0,0.0,2.0,1.0,38.0,122.0,122.0,187.0,-1.0,1.0,1.0,-1.0,821.0,-1.0,3.0,10.0,-1.0,57.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,54637894.0,-1.0,128.0,19.0
318,5.0,0.0,-1.0,0.0,2131.0,4.0,47.0,189.0,189.0,336.0,-1.0,1.0,1.0,-1.0,38.0,-1.0,2.0,81.0,-1.0,2.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,44385199.0,-1.0,43.0,23.0
319,4.0,2.0,-1.0,437.0,1.0,1.0,137.0,177.0,177.0,165.0,92.0,1.0,1.0,-1.0,875.0,-1.0,0.0,39.0,-1.0,85.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,41305332.0,-1.0,274.0,145.0
320,4.0,2.0,-1.0,184.0,25.0,1.0,252.0,174.0,174.0,60.0,266.0,1.0,1.0,2.0,472.0,6.0,0.0,113.0,1.0,77.0,-1.0,0.0,2.0,1.0,-1.0,1.0,0.0,40963287.0,1.0,2.0,400.0
321,4.0,21.0,-1.0,70.0,282.0,3.0,208.0,192.0,192.0,60.0,-1.0,1.0,1.0,-1.0,186.0,-1.0,6.0,134.0,-1.0,635.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,40284324.0,-1.0,42.0,1092.0
322,5.0,4.0,-1.0,1050.0,56.0,1.0,152.0,144.0,144.0,438.0,-1.0,1.0,1.0,-1.0,653.0,-1.0,1.0,83.0,-1.0,36.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,39263019.0,-1.0,288.0,692.0
323,2.0,3.0,-1.0,246.0,1.0,1.0,127.0,153.0,153.0,271.0,98.0,1.0,1.0,-1.0,758.0,-1.0,0.0,27.0,-1.0,320.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,38447147.0,-1.0,61.0,270.0
324,5.0,0.0,-1.0,0.0,138.0,1.0,72.0,110.0,110.0,504.0,-1.0,1.0,1.0,-1.0,298.0,-1.0,3.0,125.0,-1.0,32.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,37208662.0,-1.0,918.0,373.0
325,2.0,1.0,1.0,0.0,2.0,1.0,213.0,124.0,124.0,198.0,-1.0,1.0,1.0,2.0,346.0,5.0,4.0,14.0,3.0,66.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,29875174.0,2.0,16.0,410.0
326,2.0,0.0,-1.0,0.0,72.0,1.0,38.0,120.0,120.0,185.0,-1.0,1.0,1.0,-1.0,90.0,-1.0,1.0,68.0,-1.0,58.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,29120029.0,-1.0,30.0,274.0
327,5.0,2.0,-1.0,690.0,119.0,1.0,229.0,128.0,128.0,101.0,-1.0,1.0,1.0,-1.0,662.0,-1.0,0.0,45.0,-1.0,158.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,29031164.0,-1.0,146.0,269.0
328,5.0,8.0,-1.0,426.0,37.0,1.0,70.0,107.0,107.0,424.0,2.0,1.0,1.0,-1.0,628.0,6.0,9.0,0.0,2.0,368.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,28252330.0,2.0,0.0,1885.0
329,5.0,0.0,-1.0,926.0,501.0,1.0,242.0,123.0,123.0,224.0,169.0,1.0,1.0,-1.0,801.0,-1.0,0.0,23.0,-1.0,15.0,7.0,6.0,1.0,2.0,-1.0,1.0,0.0,22150281.0,1.0,161.0,983.0
330,5.0,4.0,-1.0,69.0,101.0,1.0,115.0,171.0,171.0,870.0,-1.0,1.0,1.0,-1.0,58.0,-1.0,0.0,32.0,-1.0,157.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,21925568.0,-1.0,12.0,56.0
331,4.0,5.0,-1.0,86.0,314.0,2.0,107.0,152.0,152.0,233.0,30.0,1.0,1.0,-1.0,240.0,-1.0,1.0,11.0,-1.0,173.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,21723130.0,-1.0,17.0,982.0
332,5.0,11.0,-1.0,317.0,280.0,2.0,214.0,181.0,181.0,418.0,78.0,1.0,1.0,-1.0,889.0,-1.0,13.0,24.0,-1.0,1172.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,21181456.0,-1.0,18.0,1149.0
333,5.0,5.0,-1.0,255.0,33.0,1.0,180.0,152.0,152.0,347.0,141.0,1.0,1.0,-1.0,798.0,-1.0,10.0,77.0,-1.0,183.0,8.0,4.0,2.0,2.0,-1.0,1.0,0.0,21128048.0,2.0,86.0,586.0
334,5.0,5.0,-1.0,117.0,282.0,3.0,230.0,177.0,177.0,204.0,33.0,1.0,1.0,-1.0,869.0,-1.0,0.0,20.0,-1.0,282.0,-1.0,4.0,2.0,1.0,-1.0,1.0,0.0,20473916.0,2.0,5.0,43.0
335,4.0,0.0,-1.0,0.0,650.0,2.0,225.0,108.0,108.0,91.0,-1.0,1.0,1.0,-1.0,884.0,-1.0,34.0,43.0,-1.0,106.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,20238244.0,-1.0,36.0,812.0
336,4.0,5.0,-1.0,1143.0,73.0,1.0,115.0,151.0,151.0,322.0,-1.0,1.0,1.0,-1.0,345.0,5.0,1.0,48.0,1.0,701.0,4.0,0.0,2.0,2.0,-1.0,1.0,0.0,19850346.0,1.0,639.0,1442.0
337,5.0,1.0,2.0,0.0,1.0,1.0,135.0,178.0,178.0,301.0,-1.0,1.0,1.0,-1.0,773.0,6.0,21.0,73.0,6.0,355.0,5.0,0.0,1.0,2.0,1.0,1.0,0.0,18545143.0,1.0,541.0,776.0
338,4.0,3.0,-1.0,52.0,205.0,4.0,53.0,152.0,152.0,241.0,-1.0,1.0,1.0,-1.0,738.0,-1.0,2.0,9.0,-1.0,201.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,18317927.0,-1.0,10.0,345.0
339,4.0,4.0,-1.0,0.0,2.0,1.0,57.0,108.0,108.0,374.0,-1.0,1.0,1.0,-1.0,101.0,-1.0,9.0,43.0,-1.0,418.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,17705842.0,-1.0,54.0,61.0
340,2.0,1.0,-1.0,0.0,282.0,3.0,177.0,156.0,156.0,103.0,-1.0,1.0,1.0,-1.0,771.0,-1.0,2.0,27.0,-1.0,24.0,6.0,1.0,1.0,2.0,-1.0,1.0,0.0,17449315.0,1.0,11.0,564.0
341,4.0,1.0,-1.0,169.0,14.0,4.0,178.0,192.0,192.0,222.0,-1.0,1.0,1.0,3.0,562.0,1.0,0.0,102.0,2.0,186.0,3.0,1.0,3.0,2.0,-1.0,1.0,0.0,17298816.0,1.0,586.0,512.0
342,4.0,0.0,4.0,1.0,153.0,1.0,213.0,146.0,146.0,135.0,7.0,1.0,1.0,2.0,588.0,2.0,0.0,2.0,5.0,2.0,8.0,7.0,2.0,2.0,4.0,1.0,0.0,16562101.0,3.0,2.0,1.0
343,4.0,1.0,-1.0,0.0,60.0,1.0,113.0,162.0,162.0,502.0,-1.0,1.0,1.0,-1.0,441.0,-1.0,11.0,58.0,-1.0,1343.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,16052821.0,-1.0,252.0,3454.0
344,5.0,14.0,-1.0,544.0,123.0,1.0,233.0,149.0,149.0,129.0,-1.0,1.0,1.0,-1.0,155.0,-1.0,8.0,47.0,-1.0,526.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,15754114.0,-1.0,166.0,837.0
345,4.0,0.0,-1.0,0.0,124.0,1.0,72.0,155.0,155.0,1295.0,6.0,1.0,1.0,-1.0,302.0,-1.0,0.0,1.0,-1.0,7.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,14850213.0,-1.0,74.0,59.0
346,5.0,0.0,-1.0,0.0,282.0,3.0,143.0,125.0,125.0,300.0,-1.0,1.0,1.0,-1.0,567.0,-1.0,1.0,55.0,-1.0,37.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,13754784.0,-1.0,34.0,363.0
347,2.0,0.0,-1.0,771.0,49.0,1.0,135.0,188.0,188.0,277.0,165.0,1.0,1.0,-1.0,429.0,-1.0,2.0,51.0,-1.0,121.0,6.0,6.0,1.0,2.0,-1.0,1.0,0.0,13658999.0,1.0,47.0,673.0
348,4.0,1.0,4.0,84.0,282.0,3.0,55.0,179.0,179.0,133.0,-1.0,1.0,1.0,-1.0,703.0,-1.0,1.0,45.0,-1.0,83.0,-1.0,0.0,3.0,1.0,4.0,1.0,0.0,13656619.0,2.0,14.0,113.0
349,4.0,1.0,4.0,1012.0,1.0,1.0,119.0,166.0,166.0,356.0,-1.0,1.0,1.0,-1.0,914.0,6.0,0.0,98.0,2.0,46.0,3.0,1.0,1.0,2.0,4.0,1.0,0.0,13141957.0,1.0,96.0,1056.0
350,4.0,9.0,-1.0,463.0,49.0,1.0,252.0,182.0,182.0,320.0,-1.0,1.0,1.0,-1.0,761.0,-1.0,9.0,17.0,-1.0,937.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,12567177.0,-1.0,179.0,377.0
351,5.0,2.0,-1.0,89.0,1.0,1.0,135.0,148.0,148.0,216.0,-1.0,1.0,1.0,-1.0,649.0,-1.0,7.0,113.0,-1.0,95.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,12093497.0,-1.0,23.0,100.0
352,4.0,2.0,-1.0,0.0,153.0,1.0,249.0,116.0,116.0,112.0,-1.0,1.0,1.0,-1.0,526.0,-1.0,3.0,25.0,-1.0,62.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,11907718.0,-1.0,11.0,95.0
353,5.0,13.0,-1.0,387.0,2.0,1.0,223.0,105.0,105.0,175.0,73.0,1.0,1.0,-1.0,335.0,-1.0,5.0,10.0,-1.0,352.0,-1.0,4.0,1.0,1.0,-1.0,1.0,0.0,11743973.0,1.0,32.0,733.0
354,4.0,2.0,-1.0,0.0,97.0,1.0,143.0,170.0,170.0,116.0,-1.0,1.0,1.0,-1.0,154.0,-1.0,0.0,40.0,-1.0,4.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,11304811.0,-1.0,7.0,73.0
355,4.0,1.0,-1.0,0.0,1.0,1.0,38.0,101.0,101.0,262.0,-1.0,1.0,1.0,-1.0,585.0,-1.0,0.0,12.0,-1.0,36.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,10956656.0,-1.0,544.0,7.0
356,5.0,0.0,-1.0,0.0,282.0,3.0,152.0,123.0,123.0,400.0,-1.0,1.0,1.0,-1.0,887.0,-1.0,1.0,54.0,-1.0,208.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,10127411.0,-1.0,33.0,378.0
357,5.0,15.0,-1.0,110.0,42.0,1.0,87.0,176.0,176.0,379.0,-1.0,1.0,1.0,4.0,88.0,-1.0,0.0,13.0,-1.0,566.0,-1.0,2.0,2.0,2.0,-1.0,1.0,0.0,9959715.0,1.0,64.0,1292.0
358,5.0,2.0,-1.0,15.0,183.0,4.0,65.0,178.0,178.0,274.0,-1.0,1.0,1.0,-1.0,86.0,-1.0,2.0,109.0,-1.0,112.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,9332333.0,-1.0,5.0,799.0
359,5.0,1.0,3.0,128.0,281.0,3.0,119.0,153.0,153.0,203.0,225.0,1.0,1.0,-1.0,177.0,5.0,3.0,30.0,2.0,734.0,3.0,4.0,2.0,2.0,3.0,1.0,0.0,9271836.0,2.0,204.0,718.0
360,4.0,0.0,-1.0,0.0,1.0,1.0,214.0,153.0,153.0,296.0,193.0,1.0,1.0,-1.0,750.0,-1.0,6.0,86.0,-1.0,8.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,8476298.0,-1.0,24.0,130.0
361,5.0,3.0,-1.0,581.0,314.0,2.0,242.0,118.0,118.0,298.0,220.0,1.0,1.0,1.0,468.0,-1.0,2.0,56.0,-1.0,153.0,-1.0,7.0,1.0,2.0,-1.0,1.0,0.0,7965483.0,2.0,241.0,1539.0
